,code,name,address,주차장 종류명,운영구분명,telephone,총 주자면,유무료구분명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,latitude,longitude
577,1587406,공유) 9-88(구),마포구 동교동 192-1,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.59623767,127.0656343
578,1587695,공유) 공유주차장(구),양천구 신정동 88-16,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.59597022,127.0653572
579,1587762,언주로147길(구),강남구 논현동 279-22 언북중학교 뒷길,노상 주차장,시간제 주차장,,1,유료,900,1900,0,0,0,0,유료,유료,150000,400,5,800,5,30000,37.5961674,127.0654999
580,1587790,공유) 용신동 B 98구간(구),동대문구 용두동 52-44,노외 주차장,시간제 + 거주자 주차장,02-2247-9664~6,26,유료,0,2400,0,2400,0,2400,무료,무료,0,600,30,0,0,0,37.59625617,127.0655562
581,1588145,면목천로 거주자우선주차장A(구),중랑구 면목동 153-6,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.59612272,127.0654699
582,1588151,면목천로 거주자우선주차장B(구),중랑구 면목동 1503-6,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.5959309,127.0653205
583,1588156,면목천로 거주자우선주차장C(구),중랑구 면목동 1503-6,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.59577512,127.0652891
584,1588167,중화2동 66구간A(구),중랑구 중화동 50-16,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62509512,127.0334319
585,1588173,중화2동 66구간B(구),중랑구 중화동 50-17,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.61638404,127.1123001
586,1588177,숙선옹주로 5공영(구),중랑구 묵동 113-3,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.53187194,126.875464
587,1588182,면목천로 거주자우선주차장D(구),중랑구 면목동 1505-5,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.53292894,126.8768775
588,1588307,마곡8 임시 주차장(구),강서구 마곡동 728-42,노외 주차장,시간제 주차장,02-2607-9113,200,유료,900,1900,0,0,0,100,유료,무료,50000,1200,60,100,5,0,37.49615427,127.1498486
589,1588309,서울식물원 제2주차장(구),강서구 마곡동 20-3,노외 주차장,시간제 주차장,,202,유료,0,0,0,0,0,0,유료,유료,50000,100,5,0,0,,37.49122464,127.1346929
590,1588311,공항2임시(구),강서구 공항동 703-0,노외 주차장,시간제 주차장,,75,무료,0,0,0,0,0,0,유료,유료,,,,,,7000,37.4928472,126.8943315
591,1588333,양평2동청사 공영(구),영등포구 양평동4가 72-1,노외 주차장,시간제 주차장,02-2677-1401,93,유료,0,2400,0,2400,0,2400,무료,무료,120000,250,5,250,5,,37.68972069,127.0448386
592,1588340,문화회관서측 노외주차장(구),양천구 신정동 323-25,노외 주차장,시간제 주차장,070-4370-7621,23,유료,900,1900,900,1900,0,0,무료,유료,70000,150,5,150,5,,37.4868589,127.1011147
593,1588341,신월4동 공영주차장(시),양천구 신월동 411-1,노외 주차장,시간제 주차장,02-2290-6311,46,유료,0,2400,0,2400,0,2400,무료,무료,80000,120,5,,,,37.53231129,126.8608565
594,1588343,밝은빛 공영주차장(구),양천구 신정동 323-18,노외 주차장,시간제 주차장,,23,유료,900,1900,900,1900,0,0,무료,유료,100000,150,5,150,5,,37.53154144,126.847861
595,1588344,어울림주차장(구),양천구 신정동 318-2,노외 주차장,시간제 주차장,,32,유료,900,1900,900,1900,0,0,무료,유료,100000,150,5,150,5,,37.54910323,126.8346531
596,1588346,법마을공영주차장(구),양천구 신정동 1018-3,노외 주차장,시간제 + 거주자 주차장,,18,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.53758251,126.8393482
597,1588347,서서울주차장(구),양천구 신월동 267-8,노외 주차장,시간제 주차장,,70,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,9000,37.56710187,127.0121411
598,1588349,능골주차장(구),양천구 신월동 152-38,노외 주차장,시간제 주차장,,61,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62319096,127.0239752
599,1588350,벚꽃길주차장(구),양천구 신정동 884-8,노외 주차장,시간제 주차장,,33,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62350986,127.0248665
600,1588352,한울주차장(구),양천구 신월동 957-10,노외 주차장,시간제 주차장,,21,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62322319,127.0237339
601,1588353,구름다리주차장(구),양천구 신월동 915-4,노외 주차장,시간제 주차장,,52,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62328624,127.0243574
602,1588355,문화회관동측(구),양천구 신정동 322-5,노외 주차장,시간제 주차장,02-2653-1384,80,유료,900,1900,900,1900,0,0,무료,유료,70000,150,5,150,5,9000,37.62342349,127.0249283
603,1588356,마을마당주차장(구),양천구 신월동 129-6,노외 주차장,시간제 + 거주자 주차장,,114,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62339818,127.024816
604,1588358,신정7동 한사랑교회 주차장(구),양천구 신정동 324-11,노외 주차장,시간제 주차장,02-2644-1386,125,유료,900,1900,0,0,0,0,유료,유료,,150,5,150,5,9000,37.62341128,127.0248714
605,1588359,당곡주차장(구),양천구 신월동 482-11,노외 주차장,시간제 주차장,,45,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62311124,127.0232798
606,1588360,누리 공영주차장(구),양천구 신정동 323-13,노외 주차장,시간제 주차장,070-4370-7621,20,유료,900,1900,900,1900,0,0,무료,유료,70000,150,5,150,5,,37.62312434,127.0233353
607,1588362,신우주차장(구),양천구 신월동 166-23,노외 주차장,시간제 주차장,,107,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62296153,127.0226759
608,1588363,신곡주차장(구),양천구 신월동 549-18,노외 주차장,시간제 주차장,02-1644-5014,18,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62349437,127.024808
609,1588364,곰달래주차장(구),양천구 신월동 226-9,노외 주차장,시간제 주차장,,107,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62341375,127.0244803
610,1588365,하늘 공영주차장(구),양천구 신정동 323-33,노외 주차장,시간제 주차장,,30,유료,900,1900,900,1900,0,0,무료,유료,100000,150,5,150,5,,37.6228757,127.0227299
611,1588366,해맞이공영주차장(구),양천구 신월동 987-0,노외 주차장,시간제 주차장,02-2644-1386,250,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62328869,127.0239872
612,1588367,다락골주차장(구),양천구 신정동 1158-1,노외 주차장,시간제 + 거주자 주차장,070-4370-7621,102,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,,37.62320287,127.0240321
613,1588368,문화회관 지하주차장(구),양천구 신정동 322-0,노외 주차장,시간제 주차장,070-4370-7621,93,유료,900,1900,900,1900,0,0,무료,유료,70000,150,5,150,5,,37.62338397,127.0243664
614,1588369,가로공원공영주차장(구),양천구 신월동 263-0,노외 주차장,시간제 주차장,02-2065-8333,376,유료,0,2400,0,2400,0,2400,무료,무료,70000,150,5,150,5,,37.62317674,127.0235376
615,1588371,신정교주차장(구),양천구 신정동 871-3,노외 주차장,시간제 주차장,,294,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.62339946,127.0244263
616,1588489,둔촌역전통시장(구),강동구 성내동 417-34,노외 주차장,시간제 주차장,,21,무료,0,0,0,0,0,0,유료,유료,,,,,,,37.62332196,127.0245012
617,1588750,가산동 공영주차장(구),금천구 가산동 148-28,노외 주차장,시간제 주차장,,128,유료,800,1900,800,1900,800,1900,무료,무료,,65,5,65,5,,37.62286379,127.0226744
618,1588766,독산2동 지평식주차장4(구),금천구 가산동 1031-12,노외 주차장,거주자 우선 주차장,,7,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62317786,127.0239197
619,1588770,독산2동 공영주차장(구),금천구 독산동 1050-17,노외 주차장,시간제 주차장,,70,유료,700,1900,0,2400,0,2400,무료,무료,,250,10,250,10,,37.62296002,127.0230746
620,1588878,서울숲 공영주차장(구),성동구 성수동1가 643,노외 주차장,시간제 주차장,070-7119-2893,177,유료,0,2400,0,2400,0,2400,무료,무료,140000,150,5,150,5,,37.62325535,127.0238478
621,1588885,거주자노외주차장(구),성동구 송정동 72-242,노외 주차장,거주자 우선 주차장,,67,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62319104,127.0235931
622,1588888,용답 어울림 공영주차장(구),성동구 용답동 53-5,노외 주차장,시간제 주차장,02-2204-7970,16,유료,0,2400,0,2400,0,2400,무료,무료,,100,5,100,5,,37.62314816,127.0234267
623,1588889,금남시장 공영주차장(구),성동구 금호동3가 294-0,노외 주차장,시간제 주차장,02-2204-7970,11,유료,0,2400,0,2400,0,2400,무료,무료,,200,5,200,5,,37.62302434,127.0233069
624,1588898,공유) 09-06(구),성동구 금호동1가 636-0,노외 주차장,시간제 + 거주자 주차장,02-2204-7970,18,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62330299,127.0240442
625,1588901,공유) 08-11(구),성동구 행당동 341-48,노외 주차장,시간제 + 거주자 주차장,02-2204-7970,19,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62335293,127.0246346
626,1588902,하왕십리(건물) 공영주차장(구),성동구 행당동 347-3,노외 주차장,시간제 주차장,02-2204-7970,96,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,,37.62308385,127.0231703
627,1588964,마천동 1공영주차장(구),송파구 마천동 215-0,노외 주차장,시간제 주차장,02-404-6275,217,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,,37.6234485,127.0250152
628,1589043,장지동 공영주차장(구),송파구 문정동 2-6,노외 주차장,시간제 주차장,02-407-1500,101,유료,600,2100,600,2100,600,2100,무료,무료,50000,100,5,100,5,,37.62298892,127.0227869
629,1589089,송파파크데이 2단지입구앞(구),송파구 마천동 603-0,노외 주차장,거주자 우선 주차장,,110,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62309695,127.0232245
630,1593174,공유) 한강로동 22구간(구),용산구 한강로2가 157-2,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62305174,127.0234074
631,1593562,03-04-135(구),용산구 남영동 46-3 ,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62323987,127.0237909
632,1593564,03-02-186(구),용산구 남영동 103-3,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62345186,127.0246346
633,1593616,공유) 남영동 02구간(구),용산구 남영동 103-3,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62316245,127.0234822
634,1594022,공유) 한강로동 32구간(구),용산구 한강로2가 15-6,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62343518,127.0245777
635,1594826,공유) 남영동 01구간(구),용산구 남영동 108-0,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62338508,127.0247605
636,1594835,공유) 남영동 04구간(구),용산구 남영동 46-3,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62297582,127.0227314
637,1594991,삼각지고가밑 공영주차장(시),용산구 문배동 12-1,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,250,5,250,5,0,37.62355035,127.0250239
638,1597486,강남대로150길(구),강남구 논현동 280-1,노상 주차장,시간제 주차장,02-1544-3113,1,유료,1000,2000,0,0,0,0,유료,유료,150000,400,5,800,5,,37.62310652,127.0236426
639,1614626,벽산공영(구),강북구 수유동 45-0 ,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,100000,200,5,200,5,15000,37.62306603,127.0234628
640,1629037,공유) 능동 IoT 공유주차장(구),광진구 능동 315-10 ,노상 주차장,거주자 우선 주차장,0,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62119809,127.0290897
641,1629076,공유) 광장동 IoT 공유주차장(구),광진구 광장동 141-1 ,노상 주차장,거주자 우선 주차장,0,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62149652,127.0288796
642,1629386,동서울호텔길 노상공영주차장(구),광진구 자양동 609-1,노상 주차장,시간제 주차장,0,1,유료,900,1800,900,1500,0,0,무료,유료,100000,250,5,0,0,0,37.6198714,127.0295149
643,1629874,동서울 호텔길(B) 공영주차장(구),광진구 구의동 625-3 ,노상 주차장,시간제 + 거주자 주차장,,1,유료,900,1800,900,1500,900,1500,무료,무료,0,250,5,0,0,10000,37.62180067,127.0288561
644,1631681,공유) 구로중학교A(구),구로구 구로동 65-0,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62263275,127.0284358
645,1632632,공유) 구로중학교B(구),구로구 구로동 65-0,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.62271165,127.0285909
646,1663546,공유) 16-36(구),성동구 성수동1가 676-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62059596,127.0293165
647,1663645,공유) 16-01(구),성동구 성수동1가 656-1830 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62115161,127.0291054
648,1663674,공유) 08-07(구),성동구 응봉동 193-115,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62262401,127.0285372
649,1663721,공유) 11-10(구),성동구 금호동3가 1344-50,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62032596,127.02944
650,1663726,공유) 10-04(구),성동구 금호동3가 620-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62032956,127.0293456
651,1663777,공유) 14-03(구),성동구 옥수동 558-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62208062,127.0286536
652,1663952,공유) 18-23(구),성동구 성수동2가 280-25 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62068894,127.029285
653,1663985,공유) 18-04(구),성동구 성수동2가 300-15 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62037245,127.0294198
654,1664022,공유) 08-02(구),성동구 응봉동 265-317,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62158592,127.0288437
655,1664136,공유) 08-01(구),성동구 응봉동 265-314,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62207877,127.0287692
656,1664182,공유) 15-12(구),성동구 성수동1가 34-9 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.6196608,127.0297027
657,1664245,공유) 09-05(구),성동구 금호동1가 633-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61982709,127.0296353
658,1664255,공유) 10-02(구),성동구 금호동2가 501-124,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61933297,127.029859
659,1664367,공유) 12-02(구),성동구 금호동4가 633-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62216847,127.028731
660,1664399,공유) 03-14(구),성동구 도선동 338-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61880994,127.0299231
661,1664402,공유) 18-21(구),성동구 성수동2가 279-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62135544,127.029029
662,1664414,공유) 16-17(구),성동구 성수동1가 13-219,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.6212428,127.0290717
663,1664425,공유) 15-01(구),성동구 성수동1가 656-488,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61942113,127.0298217
664,1664461,공유) 12-01(구),성동구 금호동4가 1507-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61962476,127.0296052
665,1664487,공유) 03-06(구),성동구 홍익동 364-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61924297,127.0298982
666,1664520,공유) 16-31(구),성동구 성수동1가 10-3,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61982199,127.029535
667,1664554,공유) 15-06(구),성동구 성수동1가 656-1661,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62131074,127.029047
668,1664612,공유) 16-03(구),성동구 성수동1가 656-1264 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62023837,127.0293815
669,1664666,공유) 18-14(구),성동구 성수동2가 278-32,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61896765,127.029859
670,1664695,공유) 09-02(구),성동구 금호동1가 1758-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62019367,127.0293995
671,1664728,공유) 16-04(구),성동구 성수동1가 656-373 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61932067,127.029719
672,1664765,공유) 16-30(구),성동구 성수동1가 8-49,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62133678,127.028938
673,1664800,공유) 11-05(구),성동구 금호동3가 1331-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62129148,127.0289575
674,1664824,공유) 16-06(구),성동구 성수동1가 7-15,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62068002,127.0291974
675,1664952,공유) 16-14(구),성동구 성수동1가 13-219,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62268897,127.0285125
676,1664968,공유) 18-01(구),성동구 성수동2가 284-109,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62064245,127.0293007
677,1665027,공유) 08-10(구),성동구 응봉동 228-55,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62138025,127.0289215
678,1665084,공유) 18-03(구),성동구 성수동2가 289-279 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62028126,127.0294579
679,1665096,공유) 18-02(구),성동구 성수동2가 284-68 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,0,0,0,0,0,0,무료,무료,0,900,30,900,30,10000,37.62142324,127.0289051
680,1665102,공유) 15-03(구),성동구 성수동1가 656-421,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61987358,127.0296174
681,1665172,공유) 16-09(구),성동구 성수동1가 13-298,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,,900,30,900,30,10000,37.6217242,127.0287898
682,1665201,공유) 15-25(구),성동구 성수동1가 656-421,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62221616,127.0287106
683,1665231,공유) 08-12(구),성동구 응봉동 265-110,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.6208177,127.029148
684,1665251,공유) 10-05(구),성동구 금호동2가 501-36,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61871108,127.0301057
685,1665287,공유) 15-23(구),성동구 성수동1가 656-243,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62175597,127.0288696
686,1665315,공유) 18-11(구),성동구 성수동2가 278-3 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61937735,127.0298406
687,1665478,공유) 16-10(구),성동구 성수동1가 13-219,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62058883,127.029231
688,1665511,공유) 15-27(구),성동구 성수동1가 22-27,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62226181,127.0285802
689,1665635,공유) 02-06(구),성동구 하왕십리동 1018-7,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62063353,127.0292131
690,1665642,공유) 04-15(구),성동구 마장동 772-2,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62217122,127.0286146
691,1665670,공유) 03-10(구),성동구 홍익동 429-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.6197055,127.0296847
692,1665721,공유) 02-10(구),성동구 행당동 325-6,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61875584,127.0300869
693,1665746,공유) 04-18(구),성동구 마장동 790-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62082841,127.0292356
694,1665753,공유) 07-05(구),성동구 행당동 341-102,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62163122,127.0288257
695,1665843,공유) 03-01(구),성동구 홍익동 437-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62212398,127.0287498
696,1665898,공유) 04-55(구),성동구 마장동 829-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61914633,127.0297887
697,1665982,공유) 05-05(구),성동구 행당동 4-12,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62181479,127.0287569
698,1666023,공유) 03-07(구),성동구 도선동 414-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62037605,127.0293254
699,1666061,공유) 04-50(구),성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61871925,127.0299587
700,1666106,공유) 04-02(구),성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62221651,127.0285982
701,1666158,공유) 05-09(구),성동구 사근동 293-7,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62270198,127.0285654
702,1666166,공유) 04-19(구),성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62073722,127.0292716
703,1666172,공유) 06-05(구),성동구 행당동 279-6,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61992105,127.0294945
704,1666203,공유) 04-01(구),성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62263055,127.028565
705,1666218,공유) 04-04(구),성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62266571,127.0286092
706,1666236,공유) 04-24(구),성동구 마장동 497-12,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.61936812,127.0297
707,1666246,공유) 05-08(구),성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,0,900,30,900,30,10000,37.62086419,127.02913
